,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2,1,1008.3,,26.4,,93,0.0,0,,,0.0,,,,
3,2,1008.3,,26.7,,92,0.4,145,,,0.0,,,,
4,3,1008.4,,26.4,,94,0.6,134,,,0.0,,,,
5,4,1008.6,,26.2,,96,0.7,122,,,0.0,,,,
6,5,1008.7,,25.9,,97,0.7,108,,,0.0,,,,
7,6,1008.7,,25.5,,93,1.1,107,,,0.0,,,,
8,7,1009.0,,27.4,,83,0.8,132,,,0.0,,,,
9,8,1009.3,,28.6,,78,1.0,160,,,0.0,,,,
10,9,1009.3,,29.4,,70,1.5,150,,,0.0,,,,
11,10,1009.2,,30.0,,70,3.1,172,,,0.0,,,,
12,11,1008.9,,30.4,,67,3.6,176,,,0.0,,,,
13,12,1008.2,,31.7,,62,4.5,187,,,0.0,,,,
14,13,1007.4,,32.2,,65,4.6,200,,,0.0,,,,
15,14,1006.8,,31.4,,68,3.7,222,,,0.0,,,,
16,15,1006.0,,30.6,,70,4.7,205,,,0.0,,,,
17,16,1005.5,,29.7,,75,4.5,207,,,0.0,,,,
18,17,1005.7,,29.2,,78,4.9,209,,,0.0,,,,
19,18,1006.2,,28.7,,80,4.7,204,,,0.0,,,,
20,19,1006.8,,27.9,,90,2.7,191,,,0.0,,,,
21,20,1007.4,,27.6,,91,2.7,214,,,0.0,,,,
22,21,1007.8,,27.2,,94,2.3,187,,,0.0,,,,
23,22,1008.1,,27.2,,93,1.3,150,,,0.0,,,,
24,23,1007.6,,26.6,,96,1.9,164,,,0.0,,,,
25,24,1006.9,,26.7,,94,1.4,177,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-06,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1006.5,,26.2,,94,1.6,161,,,0.0,,,,
3,2,1006.1,,25.9,,94,1.7,160,,,0.0,,,,
4,3,1006.0,,25.7,,93,1.3,157,,,0.0,,,,
5,4,1006.7,,25.7,,93,0.3,165,,,0.0,,,,
6,5,1007.1,,25.5,,93,0.4,137,,,0.0,,,,
7,6,1007.6,,24.8,,93,1.1,78,,,0.0,,,,
8,7,1008.0,,27.5,,77,0.4,72,,,0.0,,,,
9,8,1008.4,,28.9,,71,1.6,152,,,0.0,,,,
10,9,1008.5,,29.8,,72,4.3,170,,,0.0,,,,
11,10,1008.6,,30.7,,73,3.2,177,,,0.0,,,,
12,11,1008.5,,31.2,,67,3.5,205,,,0.0,,,,
13,12,1007.9,,31.2,,72,3.2,219,,,0.0,,,,
14,13,1006.9,,31.9,,70,2.8,212,,,0.0,,,,
15,14,1006.0,,31.9,,69,2.6,205,,,0.0,,,,
16,15,1005.4,,31.7,,72,3.1,202,,,0.0,,,,
17,16,1005.0,,31.7,,70,2.6,219,,,0.0,,,,
18,17,1004.7,,30.6,,72,2.9,205,,,0.0,,,,
19,18,1005.0,,29.5,,82,2.4,205,,,0.0,,,,
20,19,1005.8,,28.6,,90,1.5,205,,,0.0,,,,
21,20,1007.1,,28.2,,91,1.6,211,,,0.0,,,,
22,21,1007.7,,27.9,,94,1.9,192,,,0.0,,,,
23,22,1007.6,,27.5,,97,2.6,172,,,0.0,,,,
24,23,1007.3,,27.3,,97,2.9,174,,,0.0,,,,
25,24,1007.6,,26.9,,98,1.6,198,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-07,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1008.2,,26.9,,98,0.0,0,,,0.0,,,,
3,2,1007.7,,26.9,,98,0.0,0,,,0.0,,,,
4,3,1007.3,,26.7,,98,0.4,28,,,0.0,,,,
5,4,1007.2,,26.5,,99,0.9,64,,,0.0,,,,
6,5,1006.8,,26.2,,98,0.8,78,,,0.0,,,,
7,6,1006.8,,26.3,,93,0.8,80,,,0.0,,,,
8,7,1007.4,,28.2,,84,0.0,0,,,0.0,,,,
9,8,1007.7,,28.6,,85,1.9,176,,,0.0,,,,
10,9,1008.5,,29.6,,76,2.3,191,,,0.0,,,,
11,10,1008.7,,30.3,,73,2.6,192,,,0.0,,,,
12,11,1009.0,,30.2,,74,3.6,283,,,0.0,,,,
13,12,1009.0,,31.5,,58,2.0,261,,,0.0,,,,
14,13,1008.4,,30.9,,64,3.2,288,,,0.0,,,,
15,14,1007.8,,30.8,,59,2.5,272,,,0.0,,,,
16,15,1007.6,,30.7,,64,2.3,291,,,0.0,,,,
17,16,1007.2,,30.3,,62,2.2,285,,,0.0,,,,
18,17,1007.1,,30.7,,62,1.4,274,,,0.0,,,,
19,18,1007.3,,30.0,,69,1.4,272,,,0.0,,,,
20,19,1007.7,,28.5,,78,1.0,276,,,0.0,,,,
21,20,1008.4,,27.8,,85,0.6,299,,,0.0,,,,
22,21,1008.9,,27.7,,87,0.6,34,,,0.0,,,,
23,22,1009.3,,27.8,,85,0.0,0,,,0.0,,,,
24,23,1009.2,,27.5,,88,0.0,0,,,0.0,,,,
25,24,1008.7,,27.3,,89,1.1,168,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-08,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1008.1,,27.1,,90,1.1,160,,,0.0,,,,
3,2,1008.1,,26.7,,93,0.0,0,,,0.0,,,,
4,3,1007.9,,26.6,,93,1.5,164,,,0.0,,,,
5,4,1008.0,,26.9,,91,0.0,0,,,0.0,,,,
6,5,1008.3,,26.3,,95,0.6,85,,,0.0,,,,
7,6,1008.7,,26.1,,93,0.8,71,,,0.0,,,,
8,7,1009.4,,27.6,,85,0.9,57,,,0.0,,,,
9,8,1009.7,,29.4,,77,0.8,33,,,0.0,,,,
10,9,1010.1,,30.0,,76,0.9,218,,,0.0,,,,
11,10,1009.9,,30.3,,77,1.4,269,,,0.0,,,,
12,11,1009.6,,30.8,,75,1.5,266,,,0.0,,,,
13,12,1009.1,,30.6,,74,3.4,274,,,0.0,,,,
14,13,1008.6,,30.3,,81,3.6,299,,,0.0,,,,
15,14,1007.8,,29.9,,80,3.5,300,,,0.0,,,,
16,15,1007.6,,29.8,,83,2.4,288,,,0.0,,,,
17,16,1007.3,,29.2,,84,3.1,294,,,0.0,,,,
18,17,1007.2,,29.2,,85,3.0,320,,,0.0,,,,
19,18,1008.1,,28.9,,84,0.5,329,,,0.0,,,,
20,19,1008.3,,27.8,,75,2.5,171,,,0.0,,,,
21,20,1009.0,,27.2,,81,0.6,127,,,0.0,,,,
22,21,1009.7,,27.6,,81,0.4,172,,,0.0,,,,
23,22,1009.8,,27.0,,85,0.3,79,,,0.0,,,,
24,23,1009.9,,26.9,,90,0.9,77,,,0.0,,,,
25,24,1009.3,,26.8,,93,0.3,77,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-09,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1008.8,,26.8,,93,0.4,72,,,0.0,,,,
3,2,1008.3,,26.7,,93,0.9,155,,,0.0,,,,
4,3,1007.9,,26.7,,93,0.5,179,,,0.0,,,,
5,4,1008.0,,26.4,,95,1.1,156,,,0.0,,,,
6,5,1007.9,,26.3,,96,0.8,106,,,0.0,,,,
7,6,1008.4,,26.1,,95,0.4,73,,,0.0,,,,
8,7,1008.7,,27.2,,90,1.8,73,,,0.0,,,,
9,8,1008.9,,29.2,,81,1.0,129,,,0.0,,,,
10,9,1008.9,,30.3,,73,1.0,179,,,0.0,,,,
11,10,1008.6,,31.0,,64,2.8,176,,,0.0,,,,
12,11,1008.0,,31.5,,65,4.3,180,,,0.0,,,,
13,12,1007.6,,32.1,,60,4.4,201,,,0.0,,,,
14,13,1007.0,,32.5,,64,2.3,214,,,0.0,,,,
15,14,1006.5,,31.9,,64,4.7,207,,,0.0,,,,
16,15,1005.5,,31.8,,64,5.0,203,,,0.0,,,,
17,16,1004.7,,31.2,,68,5.5,190,,,0.0,,,,
18,17,1004.8,,30.7,,73,3.9,201,,,0.0,,,,
19,18,1004.9,,29.8,,77,3.9,204,,,0.0,,,,
20,19,1005.0,,28.7,,84,3.2,197,,,0.0,,,,
21,20,1005.4,,28.1,,94,2.0,202,,,0.0,,,,
22,21,1006.2,,28.0,,93,3.1,193,,,0.0,,,,
23,22,1006.5,,27.9,,94,2.6,183,,,0.0,,,,
24,23,1006.1,,27.9,,93,4.1,174,,,0.0,,,,
25,24,1005.4,,27.3,,93,4.2,171,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-10,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1005.1,,27.0,,94,3.8,177,,,0.0,,,,
3,2,1004.8,,27.0,,92,4.5,172,,,0.0,,,,
4,3,1004.8,,26.9,,91,3.8,174,,,0.0,,,,
5,4,1004.9,,26.7,,91,4.1,176,,,0.0,,,,
6,5,1004.7,,26.7,,88,3.8,180,,,0.0,,,,
7,6,1005.0,,26.8,,86,2.1,188,,,0.0,,,,
8,7,1005.0,,27.5,,83,2.9,171,,,0.0,,,,
9,8,1005.2,,28.9,,76,6.2,187,,,0.0,,,,
10,9,1005.6,,29.6,,79,6.4,188,,,0.0,,,,
11,10,1005.8,,30.5,,73,5.6,193,,,0.0,,,,
12,11,1005.4,,30.2,,78,5.1,203,,,0.0,,,,
13,12,1005.0,,30.7,,74,5.5,189,,,0.0,,,,
14,13,1004.5,,30.7,,72,5.5,207,,,0.0,,,,
15,14,1003.9,,29.7,,72,4.7,202,,,0.0,,,,
16,15,1003.9,,30.6,,66,4.3,198,,,0.0,,,,
17,16,1003.7,,29.8,,70,3.7,192,,,0.0,,,,
18,17,1003.7,,29.5,,69,2.8,199,,,0.0,,,,
19,18,1004.0,,28.8,,74,2.7,177,,,0.0,,,,
20,19,1005.7,,24.9,,99,4.0,251,,,5.5,,,,
21,20,1005.4,,24.3,,96,0.5,91,,,5.5,,,,
22,21,1005.2,,24.9,,96,1.3,132,,,0.0,,,,
23,22,1005.1,,24.3,,99,0.9,345,,,0.0,,,,
24,23,1004.5,,24.3,,99,1.5,26,,,0.0,,,,
25,24,1005.1,,24.8,,100,3.3,176,,,0.5,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-11,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1004.6,,24.5,,97,3.1,155,,,2.0,,,,
3,2,1003.8,,24.5,,99,3.1,168,,,0.0,,,,
4,3,1003.1,,24.3,,99,2.1,195,,,0.0,,,,
5,4,1003.4,,24.3,,99,1.2,221,,,0.0,,,,
6,5,1003.9,,24.2,,100,1.2,335,,,0.0,,,,
7,6,1004.4,,23.8,,99,1.3,42,,,0.5,,,,
8,7,1004.4,,24.3,,99,0.9,81,,,0.0,,,,
9,8,1004.8,,23.4,,99,3.1,336,,,0.0,,,,
10,9,1005.3,,23.7,,96,3.7,344,,,0.0,,,,
11,10,1005.1,,26.2,,90,2.6,330,,,0.0,,,,
12,11,1004.8,,26.9,,86,2.2,335,,,0.0,,,,
13,12,1004.2,,27.2,,81,3.4,339,,,0.0,,,,
14,13,1003.6,,27.5,,80,3.8,323,,,0.0,,,,
15,14,1003.0,,27.6,,77,4.6,338,,,0.0,,,,
16,15,1003.2,,25.8,,80,6.1,333,,,0.0,,,,
17,16,1003.6,,25.3,,79,4.7,344,,,0.0,,,,
18,17,1004.1,,24.7,,77,4.2,340,,,0.0,,,,
19,18,1004.5,,24.4,,78,3.8,341,,,0.0,,,,
20,19,1004.8,,23.8,,80,3.5,344,,,0.0,,,,
21,20,1005.4,,23.5,,82,1.9,6,,,0.0,,,,
22,21,1005.6,,23.3,,88,1.7,337,,,0.0,,,,
23,22,1006.0,,23.2,,88,1.0,332,,,0.0,,,,
24,23,1005.9,,22.8,,89,2.2,343,,,0.0,,,,
25,24,1005.5,,22.7,,92,1.8,358,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-12,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1005.0,,22.3,,93,1.4,340,,,0.0,,,,
3,2,1004.9,,22.2,,94,0.9,344,,,0.0,,,,
4,3,1004.8,,22.5,,92,0.6,333,,,0.0,,,,
5,4,1004.5,,22.4,,94,1.7,356,,,0.0,,,,
6,5,1005.0,,22.4,,94,1.2,16,,,0.0,,,,
7,6,1005.5,,22.6,,96,1.6,328,,,0.0,,,,
8,7,1006.1,,23.5,,89,1.8,14,,,0.0,,,,
9,8,1006.6,,24.3,,85,2.6,345,,,0.0,,,,
10,9,1006.9,,25.8,,80,3.3,3,,,0.0,,,,
11,10,1007.0,,26.9,,81,2.7,347,,,0.0,,,,
12,11,1006.8,,27.9,,78,2.2,346,,,0.0,,,,
13,12,1006.4,,28.5,,80,3.2,326,,,0.0,,,,
14,13,1005.7,,28.6,,76,2.7,333,,,0.0,,,,
15,14,1005.0,,29.1,,77,3.7,329,,,0.0,,,,
16,15,1004.7,,29.4,,75,2.5,315,,,0.0,,,,
17,16,1004.8,,29.6,,72,2.6,309,,,0.0,,,,
18,17,1005.0,,29.0,,73,2.0,304,,,0.0,,,,
19,18,1005.8,,27.7,,82,1.8,326,,,0.0,,,,
20,19,1006.4,,27.0,,86,1.2,316,,,0.0,,,,
21,20,1006.9,,26.6,,91,1.9,348,,,0.0,,,,
22,21,1007.1,,26.2,,93,1.1,332,,,0.0,,,,
23,22,1007.5,,26.3,,93,1.3,12,,,0.0,,,,
24,23,1007.4,,26.3,,88,0.4,77,,,0.0,,,,
25,24,1007.6,,26.6,,88,0.2,0,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-13,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1007.7,,25.8,,90,1.2,69,,,0.0,,,,
3,2,1007.1,,25.6,,90,1.1,67,,,0.0,,,,
4,3,1006.8,,25.2,,92,1.6,75,,,0.0,,,,
5,4,1006.9,,24.4,,97,1.7,340,,,0.0,,,,
6,5,1007.3,,24.3,,98,0.7,339,,,0.0,,,,
7,6,1008.0,,24.8,,99,1.4,2,,,0.0,,,,
8,7,1008.5,,25.7,,98,3.0,348,,,0.0,,,,
9,8,1008.7,,27.1,,90,3.3,352,,,0.0,,,,
10,9,1008.8,,27.9,,84,3.6,345,,,0.0,,,,
11,10,1009.0,,28.5,,86,4.1,334,,,0.0,,,,
12,11,1009.0,,28.6,,82,3.9,329,,,0.0,,,,
13,12,1009.0,,28.7,,84,4.9,333,,,0.0,,,,
14,13,1008.8,,28.1,,89,5.5,339,,,0.0,,,,
15,14,1008.0,,28.0,,88,5.6,337,,,0.0,,,,
16,15,1007.8,,28.6,,84,5.1,338,,,0.0,,,,
17,16,1007.7,,28.4,,84,5.5,342,,,0.0,,,,
18,17,1008.3,,27.9,,88,5.0,345,,,0.0,,,,
19,18,1009.0,,27.6,,91,3.2,335,,,0.0,,,,
20,19,1009.1,,27.2,,94,1.3,320,,,0.0,,,,
21,20,1009.6,,27.2,,95,0.8,218,,,0.0,,,,
22,21,1009.9,,27.2,,96,0.9,167,,,0.0,,,,
23,22,1010.5,,27.1,,97,1.4,163,,,0.0,,,,
24,23,1010.5,,27.3,,96,1.5,154,,,0.0,,,,
25,24,1009.7,,26.8,,98,1.7,173,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-14,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1009.4,,26.9,,97,0.6,113,,,0.0,,,,
3,2,1008.8,,26.7,,97,1.0,148,,,0.0,,,,
4,3,1008.5,,25.9,,99,3.1,171,,,0.0,,,,
5,4,1008.8,,25.6,,98,1.3,167,,,0.0,,,,
6,5,1009.3,,25.3,,98,2.2,157,,,0.0,,,,
7,6,1009.9,,25.2,,95,1.8,156,,,0.0,,,,
8,7,1010.6,,26.0,,91,2.6,172,,,0.0,,,,
9,8,1011.0,,27.8,,83,3.0,166,,,0.0,,,,
10,9,1011.3,,28.8,,83,2.4,169,,,0.0,,,,
11,10,1011.2,,29.6,,78,3.6,189,,,0.0,,,,
12,11,1010.8,,30.5,,73,3.5,185,,,0.0,,,,
13,12,1010.3,,31.3,,66,3.3,202,,,0.0,,,,
14,13,1009.9,,31.0,,68,2.6,248,,,0.0,,,,
15,14,1009.2,,30.8,,69,2.9,278,,,0.0,,,,
16,15,1009.0,,30.3,,73,3.6,279,,,0.0,,,,
17,16,1009.0,,28.6,,84,3.6,292,,,0.0,,,,
18,17,1009.1,,29.0,,80,2.7,316,,,0.0,,,,
19,18,1009.2,,28.6,,83,1.6,293,,,0.0,,,,
20,19,1009.8,,28.6,,85,0.7,249,,,0.0,,,,
21,20,1010.2,,27.8,,91,0.8,243,,,0.0,,,,
22,21,1010.5,,26.9,,87,2.1,183,,,0.0,,,,
23,22,1010.6,,26.5,,89,1.6,188,,,0.0,,,,
24,23,1010.2,,26.6,,90,1.1,194,,,0.0,,,,
25,24,1009.7,,26.6,,95,0.3,206,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-15,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1009.4,,26.4,,92,1.8,173,,,0.0,,,,
3,2,1009.0,,26.4,,93,0.5,197,,,0.0,,,,
4,3,1008.4,,26.4,,99,0.0,0,,,0.0,,,,
5,4,1008.5,,25.8,,98,1.9,171,,,0.0,,,,
6,5,1008.6,,26.0,,93,0.7,195,,,0.0,,,,
7,6,1008.5,,26.2,,89,0.2,0,,,0.0,,,,
8,7,1009.1,,26.9,,86,0.7,207,,,0.0,,,,
9,8,1009.3,,28.1,,84,1.1,173,,,0.0,,,,
10,9,1009.5,,28.6,,82,1.0,249,,,0.0,,,,
11,10,1009.2,,29.0,,78,1.7,343,,,0.0,,,,
12,11,1008.6,,30.3,,76,0.8,323,,,0.0,,,,
13,12,1007.7,,29.9,,79,2.9,289,,,0.0,,,,
14,13,1007.3,,30.1,,75,3.0,290,,,0.0,,,,
15,14,1006.4,,29.6,,77,4.0,298,,,0.0,,,,
16,15,1005.7,,29.9,,72,3.7,293,,,0.0,,,,
17,16,1005.6,,29.8,,64,3.2,309,,,0.0,,,,
18,17,1005.4,,29.1,,71,3.1,290,,,0.0,,,,
19,18,1006.0,,28.3,,76,2.1,311,,,0.0,,,,
20,19,1006.4,,27.5,,82,0.8,335,,,0.0,,,,
21,20,1007.0,,27.8,,79,0.0,0,,,0.0,,,,
22,21,1006.9,,27.8,,76,0.0,0,,,0.0,,,,
23,22,1007.2,,27.6,,81,1.2,168,,,0.0,,,,
24,23,1007.3,,27.3,,86,0.5,175,,,0.0,,,,
25,24,1007.3,,26.8,,84,1.7,158,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-16,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1006.6,,26.5,,87,1.0,106,,,0.0,,,,
3,2,1005.9,,26.1,,90,0.9,71,,,0.0,,,,
4,3,1005.4,,25.8,,93,0.5,33,,,0.0,,,,
5,4,1005.2,,25.7,,93,0.0,0,,,0.0,,,,
6,5,1005.1,,25.6,,91,1.1,57,,,0.0,,,,
7,6,1006.1,,25.8,,91,0.5,66,,,0.0,,,,
8,7,1006.4,,27.2,,83,0.5,76,,,0.0,,,,
9,8,1006.5,,29.2,,74,0.4,76,,,0.0,,,,
10,9,1006.8,,24.8,,99,5.8,352,,,6.0,,,,
11,10,1006.7,,26.0,,94,3.7,357,,,0.0,,,,
12,11,1006.7,,26.0,,95,4.6,340,,,0.0,,,,
13,12,1006.3,,25.1,,89,7.1,348,,,0.0,,,,
14,13,1005.7,,25.0,,86,7.6,344,,,0.0,,,,
15,14,1004.8,,24.8,,83,8.6,346,,,0.0,,,,
16,15,1004.9,,24.3,,78,7.5,346,,,0.0,,,,
17,16,1004.8,,24.0,,77,8.1,351,,,0.0,,,,
18,17,1005.1,,23.2,,81,6.3,346,,,0.0,,,,
19,18,1005.7,,22.3,,82,6.8,345,,,0.0,,,,
20,19,1005.9,,21.6,,84,7.8,352,,,0.0,,,,
21,20,1006.4,,21.1,,86,5.0,354,,,0.0,,,,
22,21,1006.9,,20.7,,88,5.1,345,,,0.0,,,,
23,22,1007.0,,20.0,,90,4.8,345,,,0.0,,,,
24,23,1007.3,,19.7,,91,3.9,344,,,0.0,,,,
25,24,1006.9,,19.6,,88,5.0,348,,,0.0,,,,
0,測站:C0K440_二崙,,觀測時間:2016-05-17,,,,,,,,,,,,
0,,Press,temperature,dew point,RH,WD/WS,Precp,SunShine,visibility,,,,,,
1,觀測時間  (LST)  ObsTime,測站氣壓  (hPa)  StnPres,海平面氣壓  (hPa)  SeaPres,氣溫  (℃)  Temperature,露點溫度  (℃)  Td dew point,相對溼度  (%)  RH,風速  (m/s)  WS,風向  (360degree)  WD,最大陣風  (m/s)  WSGust,最大陣風風向  (360degree)  WDGust,降水量  (mm)  Precp,降水時數  (hr)  PrecpHour,日照時數  (hr)  SunShine,全天空日射量  (MJ/㎡)  GloblRad,能見度  (km)  Visb
2,1,1006.8,,19.4,,88,4.3,349,,,0.0,,,,
3,2,1006.5,,19.0,,92,3.7,346,,,0.5,,,,
4,3,1006.4,,18.9,,93,3.7,357,,,0.0,,,,
5,4,1006.7,,18.9,,93,2.9,338,,,0.0,,,,
6,5,1007.1,,18.6,,88,2.9,346,,,0.0,,,,
7,6,1007.5,,18.6,,88,2.6,341,,,0.0,,,,
8,7,1008.3,,19.0,,87,3.4,342,,,0.0,,,,
9,8,1009.0,,19.9,,83,3.3,337,,,0.0,,,,
10,9,1009.5,,21.2,,77,4.1,359,,,0.0,,,,
11,10,1009.3,,22.9,,72,3.2,355,,,0.0,,,,
12,11,1008.9,,24.3,,71,1.9,336,,,0.0,,,,
13,12,1008.4,,24.8,,72,2.5,330,,,0.0,,,,
14,13,1008.0,,25.1,,73,3.6,336,,,0.0,,,,
15,14,1007.4,,25.8,,74,3.0,331,,,0.0,,,,
16,15,1007.0,,25.4,,75,5.2,343,,,0.0,,,,
17,16,1006.9,,24.9,,74,5.6,345,,,0.0,,,,
18,17,1006.9,,24.0,,77,6.1,347,,,0.0,,,,
